"Type","Ticker","Contracts","Direction","Average_Price","Realized_Revenue","Realized_Cost","Realized_Profit","Fees","Created"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","87","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:32pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","2","No","87","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 10:32pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","50","No","87","0.00","0.00","$0.00","$0.13","Apr 30, 2025 at 10:32pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","32","No","87","0.00","0.00","$0.00","$0.08","Apr 30, 2025 at 10:32pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","16","No","87","0.00","0.00","$0.00","$0.04","Apr 30, 2025 at 10:33pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","1","Yes","11","$1.00","$0.98","+$0.02","$0.01","Apr 30, 2025 at 10:33pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","11","$100.00","$98.00","+$2.00","$0.25","Apr 30, 2025 at 10:33pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","99","Yes","11","$99.00","$97.02","+$1.98","$0.25","Apr 30, 2025 at 10:33pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","87","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:34pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","2","Yes","11","$2.00","$1.96","+$0.04","$0.01","Apr 30, 2025 at 10:34pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","87","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:34pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","2","Yes","11","$2.00","$1.96","+$0.04","$0.01","Apr 30, 2025 at 10:34pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","98","Yes","11","$98.00","$96.04","+$1.96","$0.25","Apr 30, 2025 at 10:34pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","98","Yes","11","$98.00","$96.04","+$1.96","$0.25","Apr 30, 2025 at 10:34pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","88","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:35pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","11","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:35pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","87","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:35pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","87","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:36pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","12","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:37pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","10","$100.00","$97.00","+$3.00","$0.25","Apr 30, 2025 at 10:38pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","10","No","90","0.00","0.00","$0.00","$0.03","Apr 30, 2025 at 10:38pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","5","No","90","0.00","0.00","$0.00","$0.02","Apr 30, 2025 at 10:38pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","85","No","90","0.00","0.00","$0.00","$0.22","Apr 30, 2025 at 10:38pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","9","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:38pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","1","No","88","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 10:39pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","99","No","88","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:39pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","25","No","87","0.00","0.00","$0.00","$0.07","Apr 30, 2025 at 10:40pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","75","No","87","0.00","0.00","$0.00","$0.19","Apr 30, 2025 at 10:40pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","11","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:40pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","10","$100.00","$97.00","+$3.00","$0.25","Apr 30, 2025 at 10:40pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","88","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:44pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","5","No","88","0.00","0.00","$0.00","$0.02","Apr 30, 2025 at 10:46pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","95","No","88","0.00","0.00","$0.00","$0.24","Apr 30, 2025 at 10:46pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","11","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:46pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","11","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:46pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","1","No","88","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 10:46pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","5","No","88","0.00","0.00","$0.00","$0.02","Apr 30, 2025 at 10:46pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","94","No","88","0.00","0.00","$0.00","$0.24","Apr 30, 2025 at 10:48pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","13","$100.00","$101.00","-$1.00","$0.80","Apr 30, 2025 at 10:48pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","25","No","86","0.00","0.00","$0.00","$0.07","Apr 30, 2025 at 10:50pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","75","No","86","0.00","0.00","$0.00","$0.19","Apr 30, 2025 at 10:50pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","85","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:53pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","10","Yes","14","$10.00","$10.00","$0.00","$0.03","Apr 30, 2025 at 10:54pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","10","Yes","14","$10.00","$10.00","$0.00","$0.03","Apr 30, 2025 at 10:55pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","16","No","85","0.00","0.00","$0.00","$0.04","Apr 30, 2025 at 10:55pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","80","Yes","14","$80.00","$80.00","$0.00","$0.20","Apr 30, 2025 at 10:55pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","4","No","85","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 10:55pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","14","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 10:56pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","20","Yes","14","$20.00","$19.80","+$0.20","$0.05","Apr 30, 2025 at 10:56pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","87","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:57pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","86","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 10:58pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","8","Yes","13","$8.00","$8.00","$0.00","$0.02","Apr 30, 2025 at 10:58pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","22","Yes","13","$22.00","$22.00","$0.00","$0.06","Apr 30, 2025 at 10:59pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","70","Yes","13","$70.00","$70.00","$0.00","$0.18","Apr 30, 2025 at 10:59pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","12","$100.00","$98.00","+$2.00","$0.25","Apr 30, 2025 at 11:00pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","1","Yes","10","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 11:49pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","1","No","89","$1.00","$0.99","+$0.01","$0.01","Apr 30, 2025 at 11:50pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","9","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 11:53pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","10","No","90","$10.00","$9.90","+$0.10","$0.03","Apr 30, 2025 at 11:53pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","9","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 11:53pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","90","No","90","$90.00","$89.10","+$0.90","$0.23","Apr 30, 2025 at 11:53pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","90","$100.00","$99.00","+$1.00","$0.25","Apr 30, 2025 at 11:54pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","3","Yes","9","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 11:56pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","8","No","9","0.00","0.00","$0.00","$0.02","Apr 30, 2025 at 11:57pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","3","No","89","$3.00","$2.94","+$0.06","$0.01","Apr 30, 2025 at 11:57pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","8","Yes","89","$8.00","$7.84","+$0.16","$0.02","Apr 30, 2025 at 11:57pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","3","Yes","10","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 11:57pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","100","No","9","0.00","0.00","$0.00","$0.25","Apr 30, 2025 at 11:57pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","2","No","9","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","2","Yes","10","0.00","0.00","$0.00","$0.01","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","25","No","9","0.00","0.00","$0.00","$0.07","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","3","Yes","89","$3.00","$2.94","+$0.06","$0.01","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","21","No","9","0.00","0.00","$0.00","$0.06","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","3","No","88","$3.00","$2.94","+$0.06","$0.01","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","44","No","9","0.00","0.00","$0.00","$0.11","Apr 30, 2025 at 11:58pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","95","Yes","10","0.00","0.00","$0.00","$0.24","Apr 30, 2025 at 11:59pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","10","Yes","89","$10.00","$9.80","+$0.20","$0.03","Apr 30, 2025 at 11:59pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","20","Yes","89","$20.00","$19.60","+$0.40","$0.05","Apr 30, 2025 at 11:59pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","97","No","88","$97.00","$95.06","+$1.94","$0.25","Apr 30, 2025 at 11:59pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","40","Yes","9","0.00","0.00","$0.00","$0.10","Apr 30, 2025 at 11:59pm EDT"
"trade","KXNBASERIES-25MINLAL-LAL","157","Yes","9","0.00","0.00","$0.00","$0.40","Apr 30, 2025 at 11:59pm EDT"
"trade","KXNBASERIES-25MINLAL-MIN","159","Yes","90","$159.00","$157.41","+$1.59","$0.40","May 1, 2025 at 12:00am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","150","No","89","$150.00","$147.00","+$3.00","$0.38","May 1, 2025 at 12:00am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","40","No","89","$40.00","$39.20","+$0.80","$0.10","May 1, 2025 at 12:00am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","7","No","89","$7.00","$6.86","+$0.14","$0.02","May 1, 2025 at 12:01am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","11","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:01am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","88","$100.00","$99.00","+$1.00","$0.25","May 1, 2025 at 12:01am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","2","No","11","0.00","0.00","$0.00","$0.01","May 1, 2025 at 12:02am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","2","Yes","88","$2.00","$1.98","+$0.02","$0.01","May 1, 2025 at 12:03am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","200","No","16","0.00","0.00","$0.00","$0.50","May 1, 2025 at 12:04am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","200","Yes","16","0.00","0.00","$0.00","$0.50","May 1, 2025 at 12:04am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","50","No","15","0.00","0.00","$0.00","$0.13","May 1, 2025 at 12:04am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","200","No","83","$200.00","$198.00","+$2.00","$0.50","May 1, 2025 at 12:05am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","200","Yes","83","$200.00","$198.00","+$2.00","$0.50","May 1, 2025 at 12:05am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","150","No","15","0.00","0.00","$0.00","$0.38","May 1, 2025 at 12:05am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","200","Yes","15","0.00","0.00","$0.00","$0.50","May 1, 2025 at 12:05am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","5","Yes","84","$5.00","$4.95","+$0.05","$0.02","May 1, 2025 at 12:06am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","8","Yes","84","$8.00","$7.92","+$0.08","$0.02","May 1, 2025 at 12:06am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","200","No","84","$200.00","$198.00","+$2.00","$0.50","May 1, 2025 at 12:06am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","10","Yes","84","$10.00","$9.90","+$0.10","$0.03","May 1, 2025 at 12:07am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","1","Yes","84","$1.00","$0.99","+$0.01","$0.01","May 1, 2025 at 12:07am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","126","Yes","84","$126.00","$124.74","+$1.26","$0.32","May 1, 2025 at 12:07am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","100","No","16","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:08am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","100","No","16","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:08am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","50","Yes","83","$50.00","$49.00","+$1.00","$0.13","May 1, 2025 at 12:08am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","50","Yes","83","$50.00","$49.50","+$0.50","$0.13","May 1, 2025 at 12:08am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","150","No","15","0.00","0.00","$0.00","$0.38","May 1, 2025 at 12:09am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","1","No","15","0.00","0.00","$0.00","$0.01","May 1, 2025 at 12:09am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","49","No","15","0.00","0.00","$0.00","$0.13","May 1, 2025 at 12:09am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","350","Yes","86","$350.00","$355.00","-$5.00","$0.88","May 1, 2025 at 12:11am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","10","Yes","15","0.00","0.00","$0.00","$0.03","May 1, 2025 at 12:13am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","90","Yes","15","0.00","0.00","$0.00","$0.23","May 1, 2025 at 12:13am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","85","$100.00","$100.00","$0.00","$0.25","May 1, 2025 at 12:14am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","100","No","15","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:14am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","14","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:16am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","85","$100.00","$99.00","+$1.00","$0.25","May 1, 2025 at 12:16am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","100","Yes","87","$100.00","$102.00","-$2.00","$0.80","May 1, 2025 at 12:20am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","25","No","13","0.00","0.00","$0.00","$0.07","May 1, 2025 at 12:30am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","15","No","13","0.00","0.00","$0.00","$0.04","May 1, 2025 at 12:30am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","1","No","13","0.00","0.00","$0.00","$0.01","May 1, 2025 at 12:30am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","25","Yes","86","$25.00","$24.75","+$0.25","$0.07","May 1, 2025 at 12:31am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","14","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:32am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","85","$100.00","$99.00","+$1.00","$0.25","May 1, 2025 at 12:32am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","1","Yes","14","0.00","0.00","$0.00","$0.01","May 1, 2025 at 12:33am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","49","Yes","14","0.00","0.00","$0.00","$0.13","May 1, 2025 at 12:33am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","42","No","85","$42.00","$41.58","+$0.42","$0.11","May 1, 2025 at 12:33am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","8","No","85","$8.00","$7.92","+$0.08","$0.02","May 1, 2025 at 12:33am EDT"
"trade","KXNBASERIES-25MINLAL-MIN","16","Yes","89","$16.00","$16.32","-$0.32","$0.04","May 1, 2025 at 12:34am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","20","Yes","9","0.00","0.00","$0.00","$0.05","May 1, 2025 at 12:34am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","80","Yes","9","0.00","0.00","$0.00","$0.20","May 1, 2025 at 12:34am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","No","89","$100.00","$98.00","+$2.00","$0.25","May 1, 2025 at 12:34am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","100","Yes","9","0.00","0.00","$0.00","$0.25","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","8","Yes","9","0.00","0.00","$0.00","$0.02","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","192","Yes","9","0.00","0.00","$0.00","$0.48","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","40","No","89","$40.00","$39.20","+$0.80","$0.10","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","25","No","89","$25.00","$24.50","+$0.50","$0.07","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","60","No","89","$60.00","$58.80","+$1.20","$0.15","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","2","No","89","$2.00","$1.96","+$0.04","$0.01","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","173","No","89","$173.00","$169.54","+$3.46","$0.44","May 1, 2025 at 12:35am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","29","Yes","10","0.00","0.00","$0.00","$0.08","May 1, 2025 at 12:36am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","20","No","88","$20.00","$19.60","+$0.40","$0.05","May 1, 2025 at 12:36am EDT"
"trade","KXNBASERIES-25MINLAL-LAL","9","No","88","$9.00","$8.82","+$0.18","$0.03","May 1, 2025 at 12:37am EDT"
"trade","KXMLBGAME-25MAY01AZNYM-AZ","8","Yes","75","0.00","0.00","$0.00","$0.11","May 1, 2025 at 2:55pm EDT"
"trade","KXMLBGAME-25MAY01STLCIN-CIN","10","Yes","88","0.00","0.00","$0.00","$0.08","May 1, 2025 at 3:29pm EDT"
"trade","KXMLBGAME-25MAY01ATHTEX-TEX","10","No","68","0.00","0.00","$0.00","$0.16","May 1, 2025 at 3:55pm EDT"
"settlement","KXMLBGAME-25MAY01AZNYM-AZ","8","Yes","75","$8.00","$6.00","+$2.00","0.00","May 1, 2025 at 4:32pm EDT"
"settlement","KXMLBGAME-25MAY01STLCIN-CIN","10","Yes","88","$10.00","$8.80","+$1.20","0.00","May 1, 2025 at 4:58pm EDT"
"settlement","KXMLBGAME-25MAY01ATHTEX-TEX","10","No","68","$10.00","$6.80","+$3.20","0.00","May 1, 2025 at 5:40pm EDT"
"trade","KXTRUMPMENTION-25MAY01-DEI","20","Yes","69","0.00","0.00","$0.00","$0.30","May 1, 2025 at 6:13pm EDT"
"trade","KXTRUMPMENTION-25MAY01-WOKE","20","Yes","57","0.00","0.00","$0.00","$0.35","May 1, 2025 at 6:14pm EDT"
"trade","KXTRUMPMENTION-25MAY01-MAN","3","No","69","0.00","0.00","$0.00","$0.05","May 1, 2025 at 6:15pm EDT"
"trade","KXTRUMPMENTION-25MAY01-MAN","7","No","69","0.00","0.00","$0.00","$0.11","May 1, 2025 at 6:15pm EDT"
"trade","KXTRUMPMENTION-25MAY01-CHINA","1","No","54","0.00","0.00","$0.00","$0.02","May 1, 2025 at 6:15pm EDT"
"trade","KXTRUMPMENTION-25MAY01-CHINA","19","No","55","0.00","0.00","$0.00","$0.33","May 1, 2025 at 6:15pm EDT"
"trade","KXTRUMPMENTION-25MAY01-SUCC","8","No","7","0.00","0.00","$0.00","$0.04","May 1, 2025 at 6:16pm EDT"
"trade","KXTRUMPMENTION-25MAY01-MAN","1","No","68","0.00","0.00","$0.00","$0.02","May 1, 2025 at 6:21pm EDT"
"trade","KXTRUMPMENTION-25MAY01-MAN","5","No","69","0.00","0.00","$0.00","$0.08","May 1, 2025 at 6:21pm EDT"
"trade","KXTRUMPMENTION-25MAY01-MAN","2","No","69","0.00","0.00","$0.00","$0.03","May 1, 2025 at 6:21pm EDT"
"trade","KXTRUMPMENTION-25MAY01-SABA","16","No","17","0.00","0.00","$0.00","$0.16","May 1, 2025 at 6:24pm EDT"
"trade","KXTRUMPMENTION-25MAY01-SABA","4","No","16","0.00","0.00","$0.00","$0.04","May 1, 2025 at 6:24pm EDT"
"trade","KXTRUMPMENTION-25MAY01-MAN","2","No","67","0.00","0.00","$0.00","0.00","May 1, 2025 at 6:26pm EDT"
"trade","KXTRUMPMENTION-25MAY01-KAM","19","Yes","17","0.00","0.00","$0.00","0.00","May 1, 2025 at 6:36pm EDT"
"trade","KXTRUMPMENTION-25MAY01-SABA","10","No","12","0.00","0.00","$0.00","0.00","May 1, 2025 at 7:04pm EDT"
"trade","KXTRUMPMENTION-25MAY01-BORD","20","Yes","56","0.00","0.00","$0.00","0.00","May 1, 2025 at 7:07pm EDT"
"trade","KXTRUMPMENTION-25MAY01-RT","20","No","16","0.00","0.00","$0.00","0.00","May 1, 2025 at 7:08pm EDT"
"trade","KXTRUMPMENTION-25MAY01-INFL","12","No","58","0.00","0.00","$0.00","0.00","May 1, 2025 at 7:19pm EDT"
"trade","KXTRUMPMENTION-25MAY01-SUCC","50","No","27","0.00","0.00","$0.00","$0.69","May 1, 2025 at 8:37pm EDT"
"trade","KXTRUMPMENTION-25MAY01-SUCC","2","No","29","0.00","0.00","$0.00","$0.03","May 1, 2025 at 8:40pm EDT"
"trade","KXTRUMPMENTION-25MAY01-CHINA","30","No","70","0.00","0.00","$0.00","$0.45","May 1, 2025 at 8:46pm EDT"
"trade","KXTRUMPMENTION-25MAY01-CHINA","31","No","70","0.00","0.00","$0.00","$0.46","May 1, 2025 at 8:46pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","100","No","8","0.00","0.00","$0.00","$0.25","May 1, 2025 at 9:08pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","7","0.00","0.00","$0.00","$0.25","May 1, 2025 at 9:08pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","No","91","$100.00","$98.00","+$2.00","$0.25","May 1, 2025 at 9:08pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","100","No","8","0.00","0.00","$0.00","$0.25","May 1, 2025 at 9:08pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","10","Yes","91","$10.00","$9.90","+$0.10","$0.03","May 1, 2025 at 9:08pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","7","0.00","0.00","$0.00","$0.25","May 1, 2025 at 9:09pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","50","Yes","93","$50.00","$50.50","-$0.50","$0.13","May 1, 2025 at 9:10pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","No","93","$100.00","$100.00","$0.00","$0.25","May 1, 2025 at 9:10pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","100","Yes","93","$100.00","$101.00","-$1.00","$0.25","May 1, 2025 at 9:11pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","40","Yes","97","$40.00","$42.00","-$2.00","$0.09","May 1, 2025 at 9:16pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","28","0.00","0.00","$0.00","$0.25","May 1, 2025 at 10:12pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","28","0.00","0.00","$0.00","$0.25","May 1, 2025 at 10:12pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","125","No","28","0.00","0.00","$0.00","$0.32","May 1, 2025 at 10:12pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","75","No","28","0.00","0.00","$0.00","$0.19","May 1, 2025 at 10:12pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","75","No","70","$75.00","$73.50","+$1.50","$0.19","May 1, 2025 at 10:12pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","40","No","70","$40.00","$39.20","+$0.80","$0.10","May 1, 2025 at 10:12pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","85","No","70","$85.00","$83.30","+$1.70","$0.22","May 1, 2025 at 10:13pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","28","0.00","0.00","$0.00","$0.25","May 1, 2025 at 10:13pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","28","0.00","0.00","$0.00","$0.25","May 1, 2025 at 10:13pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","75","Yes","71","$75.00","$74.25","+$0.75","$0.19","May 1, 2025 at 10:13pm EDT"
"trade","KXNBASERIES-25DETNYK-NYK","125","Yes","71","$125.00","$123.75","+$1.25","$0.32","May 1, 2025 at 10:13pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","200","Yes","27","0.00","0.00","$0.00","$0.50","May 1, 2025 at 10:14pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","40","No","72","$40.00","$40.00","$0.00","$0.10","May 1, 2025 at 10:14pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","200","No","80","$200.00","$215.60","-$15.60","$2.24","May 1, 2025 at 10:16pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","Yes","18","0.00","0.00","$0.00","$0.25","May 1, 2025 at 10:16pm EDT"
"trade","KXNBASERIES-25DETNYK-DET","100","No","80","$100.00","$107.00","-$7.00","$0.25","May 1, 2025 at 10:17pm EDT"
